game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
DiRT Rally,2015-12-01,2021-08-01,2022-10-01,86,"Feral Interactive, Deep Silver, Codemasters","Feral Interactive, Codemasters",Xbox
Portal 2,2011-04-18,2022-09-01,2022-09-01,95,"Electronic Arts, Valve",Valve Software,XB360/OG Xbox
Gods Will Fall,2021-01-29,2022-09-01,2022-09-01,66,Deep Silver,"Clever Beans, Cleaver Beans",XB1/Series X|S
The Procession to Calvary,2020-04-01,2021-10-01,2022-09-01,78,"Akupara Games, Joe Richardson, Joe Richardson Games","Joe Richardson, Joe Richardson Games",Xbox / PC
Visage,2018-10-01,2021-10-01,2022-09-01,80,SadSquare Studio,SadSquare Studio,Xbox / PC
AI: The Somnium Files,2019-09-01,2021-09-01,2022-09-01,86,"Spike Chunsoft, Spike Chunsoft Co",Spike Chunsoft,Xbox / PC
Astria Ascending,2021-09-01,2021-09-01,2022-09-01,68,"Maple Whispering, Dear Villagers",Artisan Studios,Xbox / PC
Unsighted,2021-09-01,2021-09-01,2022-09-01,80,"Humble Games, Studio Pixel Punk",Studio Pixel Punk,Xbox / PC
Dandy Ace,2021-03-01,2021-09-01,2022-09-01,80,Mad Mimic,Mad Mimic,Xbox / PC
Lemnis Gate,2021-09-01,2021-09-01,2022-09-01,78,Ratloop Games Canada,Ratloop Games Canada,Xbox / PC
Subnautica: Below Zero,2019-01-01,2021-09-01,2022-09-01,83,Unknown Worlds Entertainment,Unknown Worlds Entertainment,Xbox / PC
Going Under,2020-09-01,2021-06-01,2022-09-01,76,Team17 Digital,Aggro Crab,Xbox / PC
Slime Rancher,2017-08-01,2020-12-01,2022-09-01,80,Monomi Park,Monomi Park,Xbox / PC
ScourgeBringer,2020-02-06,2022-08-01,2022-09-01,,"Plug In Digital, Dear Villagers","Plug In Digital, Dear Villagers, Flying Oak Games, E-Studio",XB1/Series X|S
Thrillville,2006-11-21,2022-09-01,2022-09-01,69,"LucasArts Entertainment, Atari",Frontier Developments,XB360/OG Xbox
Mighty Goose,2021-06-01,2021-09-01,2022-09-01,71,Playism,"Blastmode, MP2 Games",Xbox / PC
Lost Words: Beyond the Page,2020-03-01,2021-09-01,2022-09-01,77,"Plug In Digital, Modus Games","Plug In Digital, Sketchbook Games, Fourth State",Xbox / PC
I Am Fish,2021-09-01,2021-09-01,2022-09-01,69,Curve Digital,Bossa Studios,Xbox / PC
SkateBird,2021-09-01,2021-09-01,2022-09-01,62,Glass Bottom Games,Glass Bottom Games,Xbox / PC
Flynn: Son of Crimson,2021-09-01,2021-09-01,2022-09-01,85,"Humble Games, Studio Thunderhorse",Studio Thunderhorse,Xbox / PC
The Artful Escape,2021-09-01,2021-09-01,2022-09-01,81,Annapurna Interactive,Beethoven and Dinosaur,Xbox / PC
Craftopia,2020-09-01,2021-09-01,2022-09-01,70,POCKET PAIR,POCKET PAIR,Xbox / PC
Final Fantasy XIII,2010-03-01,2021-09-01,2022-09-01,74,Square Enix,"Square Enix, ブロードメディアGC株式会社",Xbox / PC
Bug Fables: The Everlasting Sapling,2019-11-01,2021-07-01,2022-09-01,86,DANGEN Entertainment,Moonsprout Games,Xbox / PC
A Plague Tale: Innocence,2019-05-01,2020-01-01,2022-09-01,83,Focus Home Interactive,"Focus Home Interactive, Asobo Studio",Xbox / PC
Monaco: What's Yours is Mine,2013-04-24,2022-08-01,2022-08-01,83,"Majesco Entertainment, Pocketwatch Games",Pocketwatch Games,XB360/OG Xbox
Calico,2020-12-14,2022-08-01,2022-08-01,,"Maple Whispering, Whitethorn Digital, Reshiramoo","CatBean Games, Peachy Keen Games, Reshiramoo",XB1/Series X|S
NBA 2K22,2021-09-01,2022-04-01,2022-08-01,76,2K Games,Visual Concepts,Xbox
Signs of the Sojourner,2020-05-01,2021-09-01,2022-08-01,77,Echodog Games,Echodog Games,Xbox / PC
Myst (2021),2021-08-01,2021-08-01,2022-08-01,79,Cyan Worlds,Cyan Worlds,Xbox / PC
Twelve Minutes,2021-08-01,2021-08-01,2022-08-01,74,"Annapurna Interactive, Netflix","Netflix, Luis Antonio",Xbox / PC
Elite Dangerous,2014-12-01,2021-02-01,2022-08-01,80,Frontier Developments,Frontier Developments,Xbox
Two Point Hospital,2018-04-01,2020-02-01,2022-08-01,83,"SEGA, GAMESDROP","Two Point Studios, GAMESDROP",Xbox / PC
What Remains of Edith Finch,2017-04-01,2019-03-01,2022-08-01,92,Annapurna Interactive,"Annapurna Interactive, Giant Sparrow",Xbox / PC
Saints Row 2,2008-10-14,2022-08-01,2022-08-01,78,"Deep Silver, Koch Media","Volition, THQ",XB360/OG Xbox
Relicta,2020-08-03,2022-07-01,2022-08-01,74,"Ravenscourt, Mighty Polygon",Mighty Polygon,XB1/Series X|S
Train Sim World 2,2020-08-01,2021-08-01,2022-08-01,80,Dovetail Games - TSW,Dovetail Games,Xbox / PC
Boyfriend Dungeon,2021-08-01,2021-08-01,2022-08-01,72,Kitfox Games,Kitfox Games,Xbox / PC
Library of Ruina,2020-05-01,2021-08-01,2022-08-01,95,Project Moon,Project Moon,Xbox / PC
Curse of the Dead Gods,2021-02-01,2021-08-01,2022-08-01,84,Focus Home Interactive,Passtech Games,Xbox / PC
Starmancer (Game Preview),2021-08-01,2021-08-01,2022-08-01,62,Chucklefish,Ominux Games,Xbox / PC
Torchlight,2009-10-26,2022-07-01,2022-07-01,83,"Microsoft Studios, Perfect World Entertainment, JoWooD Entertainment, Runic Games",Runic Games,XB360/OG Xbox
Beasts of Maravilla Island,,2022-07-01,2022-07-01,,Whitethorn Digital,Banana Bird Studios,XB1/Series X|S
Dodgeball Academia,2021-08-01,2021-08-01,2022-07-01,77,Humble Games,Pocket Trap,Xbox / PC
Katamari Damacy Reroll,2018-12-01,2021-08-01,2022-07-01,77,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","MONKEYCRAFT Co, Monkeycraft",Xbox / PC
Lumines: Remastered,2018-06-01,2021-08-01,2022-07-01,81,"Enhance, Enhance Games","Enhance Games, Resonair",Xbox / PC
OMNO,2018-11-01,2021-07-01,2022-07-01,77,StudioInkyfox,Jonas Manke,Xbox / PC
Raji: An Ancient Epic,2020-10-01,2021-07-01,2022-07-01,70,"Netflix, SUPER.COM","Netflix, Nodding Heads Games",Xbox / PC
Thrillville: Off the Rails,2007-10-08,2022-07-01,2022-07-01,70,"Disney Interactive, LucasArts Entertainment","Frontier Developments, Frontier, Frontier Development",XB360/OG Xbox
Project Highrise: Architect's Edition,2016-09-07,2022-06-01,2022-07-01,73,"Kalypso Media, Kasedo Games","Kalypso Media, SomaSim, Kalypso Media Mobile",XB1/Series X|S
Lethal League Blaze,2018-10-01,2021-07-01,2022-07-01,82,Team Reptile,"Team Reptile, Reptile Games",Xbox / PC
Atomicrops,2019-09-01,2021-07-01,2022-07-01,78,Raw Fury,"Bird Bath Games, Bird Bath Game",Xbox / PC
Cris Tales,2021-07-01,2021-07-01,2022-07-01,75,Modus Games,"Dreams Uncorporated, SYCK",Xbox / PC
Children of Morta,2019-09-01,2020-01-01,2022-07-01,77,"11 bit studios, Dead Mage",Dead Mage,Xbox / PC
FIFA 20,2019-09-01,2020-11-01,2022-07-01,79,Electronic Arts,Electronic Arts Canada,Xbox / PC
Raskulls,2010-12-29,2022-06-01,2022-06-01,,Microsoft Studios,Halfbrick Studios,XB360/OG Xbox
Aven Colony,2017-07-24,2022-06-01,2022-06-01,65,Team17 Digital,"Team17 Digital, Mothership Entertainment",XB1/Series X|S
Last Stop,2021-07-01,2021-07-01,2022-06-01,67,"Annapurna Interactive, Tainted Games","Variable State, Tainted Games",Xbox / PC
Jurassic World Evolution,2018-06-01,2021-02-01,2022-06-01,76,Frontier Developments,Frontier Developments,Xbox
MotoGP 20,2020-04-01,2020-12-01,2022-06-01,82,Milestone,Milestone,Xbox / PC
Super Meat Boy,2010-10-20,2022-06-01,2022-06-01,87,"Microsoft Studios, BlitWorks","NVIDIA Lightspeed Studios, Team Meat",XB360/OG Xbox
The Inner World – The Last Wind Monk,2017-07-13,2022-05-01,2022-06-01,,"Kalypso Media, Headup Games","Kalypso Media, Headup Games, Studio Fizbin",XB1/Series X|S
Worms Rumble,2020-12-01,2021-06-01,2022-06-01,68,Team17 Digital,Team17 Digital,Xbox / PC
Dungeons & Dragons: Dark Alliance,2021-06-01,2021-06-01,2022-06-01,56,Wizards of the Coast,Tuque Games,Xbox / PC
GreedFall,2019-09-01,2020-12-01,2022-06-01,78,Focus Home Interactive,Spiders,Xbox / PC
Capsized,2011-04-01,2021-03-01,2022-06-01,80,"Bandai Namco Entertainment, Alientrap, Alientrap Games","Alientrap, IndiePub",PC
Cryptark,2017-06-01,2021-03-01,2022-06-01,80,"Alientrap, Alientrap Games",Alientrap,PC
Diluvion: Resubmerged,2017-01-01,2021-03-01,2022-06-01,66,Uppercut Games,Uppercut Games,PC
Dungeons of Dredmor: Complete,2011-07-01,2021-03-01,2022-06-01,79,Gaslamp Games,Gaslamp Games,PC
Epistory: Typing Chronicles,2016-03-01,2021-03-01,2022-06-01,74,"Plug In Digital, Fishing Cactus","Plug In Digital, Fishing Cactus",PC
HIVESWAP: Act 1,2017-09-01,2021-03-01,2022-06-01,78,What Pumpkin Games,What Pumpkin Games,PC
Stealth Bastard Deluxe,2012-11-01,2021-03-01,2022-06-01,80,Curve Digital,Curve Digital,PC
Viva Piñata: Party Animals,2007-10-30,2022-05-01,2022-05-01,81,"Microsoft Studios, Krome Studios","Rare, Microsoft Game Studios",XB360/OG Xbox
Yoku's Island Express,2018-05-28,2022-05-01,2022-05-01,,"Team17 Digital, Villa Gorilla","Team17 Digital, Villa Gorilla",XB1/Series X|S
Farming Simulator 19,2018-11-01,2021-07-01,2022-05-01,75,Focus Home Interactive,"Focus Home Interactive, Giants Software",Xbox / PC
SpellForce 3: Soul Harvest,2019-05-01,2021-05-01,2022-05-01,75,THQ Nordic,Grimlore Games,PC
Knockout City,2021-05-01,2021-05-01,2022-05-01,82,Electronic Arts,Velan studios,Xbox / PC
"Yes, Your Grace",2020-03-01,2020-12-01,2022-05-01,75,No More Robots,Brave At Night,Xbox / PC
NHL 20,2019-09-01,2020-11-01,2022-05-01,85,,Electronic Arts,Xbox
Resident Evil 7: Biohazard,2017-01-01,2020-09-01,2022-05-01,85,Capcom,"Capcom, Capcom U.S.A",Xbox / PC
Hydro Thunder: Hurricane,,2022-05-01,2022-05-01,,Microsoft Game Studios,Vector Unit,XB360/OG Xbox
Hue,2016-08-30,2022-04-01,2022-05-01,79,"Curve Digital, Serkan Binici","Curve Digital, Serkan Binici, Fiddlesticks Games, Fiddlesticks",XB1/Series X|S
The Catch: Carp & Coarse Fishing,2020-06-01,2021-05-01,2022-05-01,90,Dovetail Games – Fishing,Dovetail Games,Xbox / PC
The Wild at Heart,2021-05-01,2021-05-01,2022-05-01,76,"Humble Games, Moonlight Kids",Moonlight Kids,Xbox / PC
Final Fantasy X/X-2 HD Remaster,2013-12-01,2021-05-01,2022-05-01,84,Square Enix,"Square Enix, Virtuos",Xbox / PC
Steep,2016-12-01,2021-05-01,2022-05-01,72,Ubisoft Entertainment,"Ubisoft, Ubisoft Montpellier, Ubisoft Annecy, Ubisoft Kiev",Xbox
Grand Theft Auto: San Andreas - The Definitive Edition,2021-11-01,2021-11-01,2022-05-01,53,Rockstar Games,"Rockstar Games, Grove Street Games",Xbox
MX vs. ATV: Alive,2011-05-10,2022-04-01,2022-04-01,,THQ,"THQ Nordic, THQ, Rainbow Studios",XB360/OG Xbox
Another Sight,2018-09-06,2022-04-01,2022-04-01,,"Toplitz Productions, Fish Eagle, shingo","Toplitz Productions, Lunar Great Wall Studios, P.N.studio",XB1/Series X|S
Outlast 2,2017-04-01,2021-05-01,2022-04-01,76,Red Barrels,Red Barrels,Xbox / PC
Cricket 19,2019-05-01,2020-10-01,2022-04-01,73,Big Ant Studios,Big Ant Studios,Xbox / PC
Streets of Rage 4,2020-04-01,2020-04-01,2022-04-01,81,"Playdigious, DotEmu","Playdigious, DotEmu, Lizardcube, Guard Crush Games",Xbox / PC
F1 2019,2019-06-01,2020-07-01,2022-04-01,88,Codemasters,Codemasters,Xbox / PC
Outpost Kaloki X,2010-01-04,2022-04-01,2022-04-01,,Microsoft Studios,NinjaBee,XB360/OG Xbox
Street Power Football,2020-08-25,2022-03-01,2022-04-01,41,Maximum Games,"SFL Games, SFL Interactive, Gamajun",XB1/Series X|S
MLB The Show 21,2021-04-01,2021-04-01,2022-04-01,80,Sony Interactive Entertainment,SCEA San Diego Studio,Xbox
Pathway,2019-04-01,2021-04-01,2022-04-01,68,Chucklefish,Robotality,PC
Rain on Your Parade,2021-04-01,2021-04-01,2022-04-01,78,Unbound Creations,Unbound Creations,Xbox / PC
"Destiny 2: Forsaken, Shadowkeep, Beyond Light",2017-09-01,2020-09-01,2022-04-01,87,Bungie,Bungie,PC
Spongebob's Truth or Square,2009-10-26,2022-03-01,2022-03-01,,THQ,"Heavy Iron Studios, Barking Lizards Technologies",XB360/OG Xbox
The Flame in the Flood,2016-02-23,2022-03-01,2022-03-01,73,"Curve Digital, The Molasses Flood",The Molasses Flood,XB1/Series X|S
Narita Boy,2021-03-01,2021-03-01,2022-03-01,73,Team17 Digital,Studio Koba,Xbox / PC
Madden NFL 20,2019-07-01,2020-11-01,2022-03-01,79,,Electronic Arts,Xbox / PC
Shadow Warrior 2,2016-10-01,2018-12-01,2022-03-01,78,Devolver Digital,"Devolver Digital, Flying Wild Hog",Xbox / PC
Aragami,2016-10-01,2021-03-01,2022-03-01,71,Lince Works,Lince Works,PC
Lost Castle,2018-01-01,2021-03-01,2022-03-01,65,"X.D. Network, Another Indie, Another Indie Studio",Hunter Studio,PC
The Sexy Brutale,2017-04-01,2021-03-01,2022-03-01,83,Tequila Works,"Tequila Works, Cavalier Game Studios",PC
Sacred 2: Fallen Angel,2008-10-10,2022-03-01,2022-03-01,71,cdv Software Entertainment,ASCARON Entertainment,XB360/OG Xbox
Aerial_Knight's Never Yield,2021-05-19,2022-02-01,2022-03-01,70,,,XB1/Series X|S
Torchlight III,2020-06-01,2021-01-01,2022-03-01,67,"Perfect World Entertainment, Steam",Echtra,Xbox / PC
PHOGS!,2020-12-01,2020-12-01,2022-03-01,81,Coatsink,"Coatsink, Bit Loom Games",Xbox / PC
NieR Automata: Become as Gods Edition,2017-02-01,2020-04-01,2022-03-01,90,Square Enix,Platinum Games,Xbox / PC
The Surge 2,2019-09-01,2020-03-01,2022-03-01,78,Focus Home Interactive,"Focus Home Interactive, Deck 13, Deck13, Deck 13 Interactive",Xbox / PC
Titanfall: Deluxe Edition,2014-03-01,2020-11-01,2022-03-01,83,Electronic Arts,"Electronic Arts, Respawn Entertainment, Bluepoint Games",Xbox / PC
Band of Bugs,2007-12-03,2022-02-01,2022-02-01,,NinjaBee,NinjaBee,XB360/OG Xbox
Broken Sword 5: The Serpent's Curse,2013-12-03,2022-02-01,2022-02-01,,"Revolution Software, Revolution",Revolution Software,XB1/Series X|S
Killer Queen Black,2019-10-01,2021-02-01,2022-02-01,83,"LLC, Liquid Bit","BumbleBear, Liquid Bit",Xbox
Touhou Luna Nights,2019-02-01,2020-09-01,2022-02-01,77,"AGM PLAYISM, Vaka Game Magazine","Team Ladybug, Vaka Game Magazine",Xbox / PC
Kingdom Hearts III,2019-01-01,2020-02-01,2022-02-01,80,"Square Enix, Disney Interactive",Square Enix,Xbox
Stealth Inc 2: A Game of Clones,2014-10-01,2019-06-01,2022-02-01,77,Curve Digital,"NVIDIA Lightspeed Studios, Curve Digital, Carbon",Xbox
Hydrophobia,2010-08-12,2022-02-01,2022-02-01,59,Microsoft Studios,Dark Energy Digital,XB360/OG Xbox
Aground,2018-08-08,2022-01-01,2022-02-01,,Fancy Fish Games,"Fancy Fish Games, SnöBox Studio",XB1/Series X|S
Final Fantasy XII: The Zodiac Age,2017-07-01,2021-02-01,2022-02-01,82,Square Enix,Square Enix,Xbox / PC
Project Winter,2019-02-01,2021-02-01,2022-02-01,75,Other Ocean Group,Other Ocean Interactive,Xbox / PC
The Falconeer,2020-11-01,2021-02-01,2022-02-01,65,Wired Productions,Tomas Sala,Xbox / PC
The Medium,2021-01-01,2021-01-01,2022-02-01,74,Bloober Team,Bloober Team,Xbox / PC
Code Vein,2019-09-01,2020-12-01,2022-02-01,75,Bandai Namco Entertainment,"BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox / PC
Control,2019-08-01,2020-12-01,2022-02-01,84,505 Games,"505 Games, Remedy Entertainment",Xbox / PC
Furi,2016-07-01,2021-03-01,2022-02-01,76,"Plug In Digital, The Game Bakers",The Game Bakers,PC
Space Invaders: Infinity Gene,2009-07-27,2022-01-01,2022-01-01,,Square Enix,Taito,XB360/OG Xbox
NeuroVoider,2016-08-30,2022-01-01,2022-01-01,,"Plug In Digital, Playdius, Plug In Digital Label, PLAYDIUS Ent.","Plug In Digital, Flying Oak Games, Flying Oak",XB1/Series X|S
Prison Architect,2015-10-01,2021-01-01,2022-01-01,83,Introversion Software,"Double Eleven, Introversion Software",PC
Cyber Shadow,2021-01-01,2021-01-01,2022-01-01,83,Yacht Club Games,"Aarne ""MekaSkull"" Hunziker",Xbox / PC
Xeno Crisis,2019-10-01,2020-08-01,2022-01-01,74,,Banyango,Xbox / PC
Nowhere Prophet,2017-10-01,2020-07-01,2022-01-01,73,"No More Robots, Sharkbomb Studios",Sharkbomb Studios,Xbox / PC
LEGRAND LEGACY: Tale of the Fatebounds,2018-01-01,2021-03-01,2022-01-01,67,"Another Indie, Another Indie Studio, Mayflower Entertainment, SEMISOFT",SEMISOFT,PC
This War of Mine,2014-11-01,2021-03-01,2022-01-01,83,11 bit studios,11 Bit Studios,PC
Torchlight II,2012-09-01,2021-03-01,2022-01-01,88,"Perfect World Entertainment, Runic Games, Perfect World","Runic Games, Perfect World Entertainment",PC
Trine 2: Complete Story,2011-12-01,2021-03-01,2022-01-01,84,Frozenbyte,Frozenbyte,PC
Trine: Enchanted Edition,2017-12-01,2021-03-01,2022-01-01,80,Frozenbyte,Frozenbyte,PC
Radiant Silvergun,1998-07-23,2022-01-01,2022-01-01,,"Microsoft Studios, Entertainment Software Publishing, Live Wire","Treasure, Live Wire, TREASURE Co.",XB360/OG Xbox
Tropico 5 – Penultimate Edition,2014-05-22,2021-12-01,2022-01-01,75,Kalypso Media,"Haemimont Games, Kalypso Media",XB1/Series X|S
Ghost of a Tale,2018-03-01,2021-02-01,2022-01-01,75,"Plug In Digital, SeithCG","Plug In Digital, SeithCG",PC
Desperados III,2020-06-01,2021-01-01,2022-01-01,86,THQ Nordic,Mimimi Productions,Xbox / PC
YIIK: A Postmodern RPG,2019-01-01,2021-01-01,2022-01-01,64,Ysbryd Games,"Ysbryd Games Worldwide, Ackk Studios, AckkStudios",PC
Mount & Blade: Warband,2010-03-01,2020-07-01,2022-01-01,59,TaleWorlds Entertainment,"TaleWorlds Entertainment, TaleWorlds Entertainment_TR",Xbox / PC
Pandemic: The Board Game,2018-08-01,2019-08-01,2022-01-01,60,"Asmodee Digital, Z-Man Games","Plug In Digital, Asmodee Digital, F2Z Entertainment",Xbox / PC
PlayerUnknown's Battlegrounds,2017-03-01,2018-11-01,2022-01-01,85,"KRAFTON, Bluehole","Krafton, Bluehole, PUBG",Xbox
Insanely Twisted Shadow Planet,2011-08-03,2021-12-01,2021-12-01,76,Microsoft Studios,Shadow Planet Productions,XB360/OG Xbox
The Escapists 2,2017-08-21,2021-12-01,2021-12-01,74,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",XB1/Series X|S
eFootball PES 2021,2020-09-01,2021-01-01,2021-12-01,73,Konami,Konami Digital Entertainment,Xbox
The Little Acre,2016-12-01,2021-01-01,2021-12-01,75,"Curve Digital, Angel VGD","Curve Digital, Pewter Games Studios",Xbox
Orcs Must Die!,2011-10-05,2021-12-01,2021-12-01,83,"Microsoft Studios, Robot Entertainment",Robot Entertainment,XB360/OG Xbox
Kingdom Two Crowns,2018-12-10,2021-11-01,2021-12-01,85,Raw Fury,"Raw Fury, Noio, Coatsink, Fury Studios, StumpySquid",XB1/Series X|S
Beholder: Complete Edition,2018-01-01,2020-12-01,2021-12-01,74,Koei Tecmo Games,Koei Tecmo,Xbox / PC
Wilmot's Warehouse,2019-08-01,2020-12-01,2021-12-01,85,"Finji, Richard Hogg","Richard Hogg, Hollow Ponds",Xbox / PC
Yooka-Laylee and the Impossible Lair,2019-10-01,2020-12-01,2021-12-01,83,Team17 Digital,"Playtonic Games, playtronic",Xbox / PC
Unto the End,2020-12-01,2020-12-01,2021-12-01,66,Big Sugar,2 Ton Studios,Xbox / PC
The Dark Pictures Anthology: Man Of Medan,2019-08-01,2020-08-01,2021-12-01,69,Bandai Namco Entertainment,Supermassive Games,Xbox / PC
Guacamelee! 2,2018-08-01,2019-06-01,2021-12-01,85,DrinkBox Studios,DrinkBox Studios,Xbox / PC
SUPERHOT,2016-02-01,2019-06-01,2021-12-01,83,"SUPERHOT Team, SUPERHOT","SUPERHOT Team, SUPERHOT",PC
Lego Batman 2 DC Super Heroes,2012-06-19,2021-11-01,2021-11-01,75,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",XB360/OG Xbox
Moving Out,2020-04-28,2021-11-01,2021-11-01,77,Team17 Digital,"SMG Studio, Devm Games",XB1/Series X|S
Football Manager 2021,2020-11-01,2021-03-01,2021-11-01,82,SEGA,Sports Interactive,Xbox / PC
Mørkredd,2020-12-01,2020-12-01,2021-11-01,67,Aspyr,Hyper Games,Xbox / PC
Call of the Sea,2020-12-01,2020-12-01,2021-11-01,79,Raw Fury,"Out of the Blue, Out of the Blue Studios",Xbox / PC
Haven,2020-12-01,2020-12-01,2021-11-01,75,Cleril Calamity Studios,Cleril Calamity Studios,Xbox / PC
Va-11 Hall-A: Cyberpunk Bartender Action,2016-06-01,2020-12-01,2021-11-01,77,"Ysbryd Games, Limited Run Games","Sukeban Games, Ysbryd Games Worldwide, Wolfgame",PC
FIFA 19,2018-09-01,2020-11-01,2021-11-01,83,EA SPORTS,Electronic Arts Vancouver,Xbox / PC
Hello Neighbor,2017-12-01,2018-10-01,2021-11-01,42,tinyBuild,"tinyBuild, Dynamic Pixels",Xbox / PC
SINNER: Sacrifice for Redemption,2018-10-01,2018-10-01,2021-11-01,63,"Another Indie, Another Indie Studio","Dark Star, ANOTHER INDIE STUDIO",PC
Oxenfree,2016-01-01,2018-03-01,2021-11-01,78,"Night School Studio, Night School Studios, Night School","Night School Studio, Night School Studios",PC
Rocket Knight,2010-05-11,2021-11-01,2021-11-01,,"Konami, Konami Digital Entertainment-US","Konami Digital Entertainment, Climax Studios, Climax",XB360/OG Xbox
Hover,2015-04-06,2021-10-01,2021-11-01,69,"Plug In Digital, Playdius, The Sidekicks","Plug In Digital, Playdius, Midgar Studio, Fusty Game",XB1/Series X|S
River City Girls,2019-09-01,2020-11-01,2021-11-01,80,"Arc System Works, WayForward, Wayforward Technologies, H2 Interactive",WayForward Technologies,Xbox / PC
Star Renegades,2020-09-01,2020-11-01,2021-11-01,79,"Raw Fury, Massive Damage",Massive Damage,Xbox / PC
Final Fantasy VIII: Remastered,2019-09-01,2020-11-01,2021-11-01,78,Square Enix,Square Enix,Xbox / PC
Planet Coaster,2016-11-01,2020-11-01,2021-11-01,85,Frontier Developments,Frontier Developments,Xbox
Streets of Rogue,2019-07-01,2020-06-01,2021-11-01,82,tinyBuild,"tinyBuild, Matt Dabrowski",Xbox / PC
The Gardens Between,2018-09-01,2018-11-01,2021-11-01,82,The Voxel Agents,The Voxel Agents,Xbox / PC
Resident Evil Code: Veronica X,2001-03-22,2021-10-01,2021-10-01,72,Capcom,Capcom,XB360/OG Xbox
Aaero,2017-04-11,2021-10-01,2021-10-01,,Reverb Triple XP,"Reverb Publishing, Mad Fellows",XB1/Series X|S
Comanche,2020-03-01,2020-11-01,2021-10-01,45,THQ Nordic,NUKKLEAR,PC
Eastshade,2019-02-01,2020-11-01,2021-10-01,78,Eastshade Studios,Eastshade Studios,Xbox / PC
Knights and Bikes,2019-08-01,2020-11-01,2021-10-01,79,Double Fine Productions,"Foam Sword, Foam Sword Games",Xbox / PC
Five Nights at Freddy's,2014-08-01,2020-10-01,2021-10-01,78,"Scott Cawthon, CLICKTEAM L.L.C.","Scott Cawthon, Clickteam",Xbox / PC
Five Nights at Freddy's 2,2014-11-01,2020-10-01,2021-10-01,62,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Five Nights at Freddy's 3,2015-03-01,2020-10-01,2021-10-01,68,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Five Nights at Freddy's 4,2015-07-01,2020-10-01,2021-10-01,51,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Unruly Heroes,2019-01-01,2020-10-01,2021-10-01,79,"Perfect Game Speed Company, Magic Design Studios","Magic Design Studios, Perfect Game Speed",Xbox / PC
Carto,2020-10-01,2020-10-01,2021-10-01,73,"Humble Games, X.D. Network",Sunhead Games,Xbox / PC
Home Behind,2017-09-01,2021-03-01,2021-10-01,83,"Coconut Island Games, TPP Studio","Coconut Island Games, TPP Studio",PC
Shio,2018-05-01,2021-03-01,2021-10-01,73,Coconut Island Games,"Coconut Island Games, Coconut Island Studio",PC
Shantae: Half-Genie Hero,2016-12-01,2018-10-01,2021-10-01,76,WayForward,WayForward Technologies,PC
Castlevania: Harmony of Despair,2010-07-28,2021-10-01,2021-10-01,68,Konami,Konami Digital Entertainment,XB360/OG Xbox
Mulaka,2018-02-26,2021-09-01,2021-10-01,,Lienzo,"Lienzo, LIENZO MEXICO DESARROLLO DE VIDEOJUEGOS SA DE CV",XB1/Series X|S
GoNNER2,2020-10-01,2020-10-01,2021-10-01,75,Raw Fury,Art in Heart,Xbox / PC
Heave Ho,2019-08-01,2020-10-01,2021-10-01,76,Devolver Digital,"Le Cartel Studio, Le Cartel",PC
Katana Zero,2019-04-01,2020-10-01,2021-10-01,83,"Devolver Digital, Adult Swim Games",Askiisoft,Xbox / PC
Tales of Vesperia: Definitive Edition,2019-01-01,2020-10-01,2021-10-01,80,Bandai Namco Entertainment,"Bandai Namco Entertainment, QLOC",Xbox / PC
The Swords of Ditto: Mormo's Curse,2018-04-01,2020-10-01,2021-10-01,76,Devolver Digital,"Devolver Digital, Devolver, onebitbeyond",PC
ScourgeBringer,2020-02-01,2020-02-01,2021-10-01,76,"Plug In Digital, Dear Villagers","Plug In Digital, Dear Villagers, Flying Oak Games, E-Studio",Xbox / PC
Samurai Shodown II,1994-10-27,2021-09-01,2021-09-01,,"SNK, D4 Enterprise",SNK,XB360/OG Xbox
Warhammer: Chaosbane,2019-05-31,2021-09-01,2021-09-01,70,"Bigben Interactive, Nacon",Eko Software,XB1/Series X|S
Ikenfell,2020-10-01,2020-10-01,2021-09-01,74,"Humble Games, Humble Bundle",Happy Ray Games,Xbox / PC
Kathy Rain,2016-05-01,2020-09-01,2021-09-01,77,Raw Fury,"Raw Fury, Clifftop Games",PC
Night in the Woods,2017-02-01,2020-09-01,2021-09-01,82,Finji,"Finji, bombsfall, InfiniteAmmo, Infinite Fall",Xbox / PC
Drake Hollow,2020-08-01,2020-08-01,2021-09-01,78,"CD PROJEKT RED, The Molasses Flood",The Molasses Flood,Xbox / PC
Zone of the Enders HD Collection,2012-10-25,2021-09-01,2021-09-01,,Konami,"Konami Digital Entertainment, Kojima Productions",XB360/OG Xbox
Yooka-Laylee,2017-03-31,2021-08-01,2021-09-01,73,Team17 Digital,"Team17 Digital, Playtonic Games",XB1/Series X|S
Forza Motorsport 7,2017-10-01,2020-10-01,2021-09-01,84,Microsoft Studios,Turn 10 Studios,Xbox / PC
